Party	Information	Race	Edu	Year_stayed	Age_Cat	gender	Climate	Local_att	Local_com	Imme_fam	Government	Insurance	reason	flood_zone_cover	private	public	Policy_Support
1.848593806	4.012806257	1.827472046	2.153371296	4.15068952	1.267860786	0.856049558	1.049055651	1.297477439	3.104578739	2.858985785	2.727539959	0.79941953	0.717411992	1.061873218	5.022242154	3.883947952	2.070240564
0.778474189	4.191176103	3.037516923	2.759020471	3.855732656	3.94972236	2.168502003	1.899716656	0.895066243	4.081579458	3.790102135	2.793357933	2.229432777	2.706430099	3.977058027	4.709532195	6.713468093	3.213357442
1.239892136	3.204485796	2.823209534	3.263849787	2.916639763	2.927120027	1.825957247	2.27681474	0.88455162	3.249669158	2.929948468	2.836287898	0.718576138	1.264039959	0.847917563	7.129192467	7.291943007	2.914880573
2.893200437	3.174795027	3.005121585	2.087488236	4.13361021	0.902336549	2.212156228	2.159229608	2.086253137	4.229534062	4.022177223	2.978114666	1.863563475	3.280654336	0.952363157	6.795231274	6.110216912	2.842391616
1.297848301	2.830115909	3.19197325	1.747270227	4.068278892	3.992305154	0.795453703	2.78276658	2.298362733	3.984420756	5.214615884	1.883430036	1.802885503	3.087370056	0.726642523	2.739233106	4.985640299	1.017666454
1.013555236	3.07361343	3.266584242	2.741560065	3.92819156	3.789461986	0.834502208	1.154582523	1.79389221	3.120151068	3.053286303	1.933483081	2.021003181	3.130346608	1.205878398	6.982581326	6.90184553	2.999371694
1.142441678	2.946405621	3.283169512	1.946749755	3.911166805	3.060305571	1.149655683	3.294728656	0.735584823	4.059614193	3.068770479	2.024822639	0.938618002	0.894394673	1.259527432	4.841384051	6.964584234	1.711628234
1.060121424	0.752723756	0.866396972	2.722550711	4.055770627	3.234611572	0.827649256	1.004601414	0.94613463	2.905718903	2.936777808	2.176662122	2.293678219	2.918394618	1.904836644	4.885173538	4.746506776	1.796752604
2.043550844	3.922379335	0.732672361	1.251579624	3.725187224	5.881529764	1.760474709	2.294530126	0.772315427	3.830491162	2.202247492	4.091077353	0.776075018	1.0576879	2.716323944	6.04797798	7.273269627	3.164347158
1.052201286	3.167963207	3.036611584	2.878651509	3.992691299	3.72831092	1.090110684	1.06829083	2.0084588	2.72603238	2.982451464	2.882177095	1.857164436	2.862901374	3.910471206	4.768174537	6.019714211	1.812694841
1.804874191	1.137271223	3.102642166	1.999383952	4.253016692	4.965067452	2.14677143	0.801094965	1.23805583	3.176702331	3.150007699	0.790812208	0.803623327	1.173801658	1.932934684	5.101253663	6.713394219	2.128319111
1.716191667	1.930960214	1.918149987	3.265411121	4.195768186	3.783574404	2.267015432	1.061218875	2.044547811	1.067681801	2.92482883	1.110317589	2.216228589	3.250583151	1.280843884	5.039924386	6.200634719	1.783525784
1.772116125	3.82894394	1.832620352	1.906488402	3.763217189	0.859708291	1.253442323	1.014280986	0.956188511	3.13392283	2.941011505	3.286253606	1.242516245	1.013937433	0.898290573	5.220209444	3.732400347	0.949835006
1.002819146	1.920702686	2.976785296	2.063868246	4.211377245	3.726534452	2.189575725	2.847749864	3.261231178	3.726935362	2.947280841	2.068215774	1.83612274	2.92362659	0.948907336	5.123359251	5.963331768	2.186098402
2.846098343	1.999507187	1.017529141	1.909883769	3.980707797	3.288404465	1.227635874	2.057744011	1.725615404	0.900924769	3.114181905	3.138346116	1.729137497	4.111516239	1.271995685	6.255111841	5.931815477	3.209160039
0.711833981	3.214380706	2.773276485	2.049710328	1.282179862	2.949988863	0.900587691	2.026259263	0.986670715	2.924324181	3.241575795	2.709193474	1.182506827	1.032685247	2.160084664	6.813164576	6.823793793	3.29318781
3.271128316	4.04021618	1.207807548	1.223168595	2.951833046	0.966825193	2.252229389	2.129894089	1.803525406	3.224469687	2.064571144	4.239575929	1.147515737	1.286728713	1.197765273	4.874835935	5.932021953	1.963450878
3.023061081	0.718620817	0.892815252	1.704484098	3.154859093	5.182192139	1.149950965	1.764084046	0.918668624	1.732986684	4.238843363	3.087127005	1.717845722	3.147165576	0.800138738	2.831696309	5.871238761	1.10784577
2.810854291	1.120846602	2.908344256	2.130870803	4.247407968	3.878776816	0.774532812	2.028912804	1.122454566	3.102367086	2.999367396	0.771993344	1.181354566	1.141008214	3.923039357	6.705008145	6.75322174	2.80152716
2.979031471	2.770871524	1.895777018	3.12452251	2.018952711	2.217398724	2.013104122	0.717040165	1.99475168	3.286111489	2.749288268	3.172595654	0.81782177	1.208480074	1.971810967	4.904248443	7.113911874	2.196936247
3.227173506	2.180054672	1.100394096	1.882173292	3.014623939	3.146876444	2.108216942	2.209877918	2.151633199	4.273980015	4.220103431	2.763321635	1.915738873	3.972862832	0.737447984	6.939698191	6.927761588	2.930526923
2.923140829	2.922388404	1.951457457	2.021983207	3.876377575	3.249185208	1.836646179	2.828765585	1.079306321	3.093073933	2.817069168	1.804476484	1.984627298	2.995087581	0.716128711	5.137599739	7.057428542	1.78208859
2.826906991	3.168253647	0.854546677	2.023600707	3.258510097	1.856084422	2.064444862	1.040502459	2.015089211	2.704211215	3.780282241	0.814163941	1.029373168	0.805697169	0.83782781	5.055780576	4.71658974	2.236704644
2.181976674	1.224819614	2.932383215	1.745860923	4.180877617	2.238849766	2.132394464	1.141017897	0.852774832	1.851217974	3.23924778	3.814333244	1.009325969	0.859385409	1.268392898	1.906702231	1.922134955	0.862235145
2.997272097	4.210045554	1.737549397	2.261318004	1.159787773	4.997016183	1.92506264	1.912423349	0.901334547	3.925692552	3.922093903	3.148243643	1.860367129	3.999224248	1.250250885	5.710200575	7.18472687	2.90442267
3.168986797	3.06258694	1.899364851	1.780200523	3.764938152	2.951672075	1.871572172	3.12735585	0.856956329	3.20322107	2.733290398	1.706353039	1.86342947	3.02471431	1.198270054	5.233254727	6.887518734	1.890560472
2.903463661	3.293258373	3.220840861	2.068050197	3.70557941	1.003898692	1.747116937	2.110236274	2.101369143	3.791150744	3.909639629	3.240433969	2.001278525	2.954273782	1.060856288	7.052799653	5.798295427	3.20918093
1.018083357	3.165199831	1.174447135	1.252846753	3.874297969	5.871267657	0.8334325	2.887429846	1.705273873	4.254478994	3.83761127	0.718795349	0.750852981	0.842926661	1.266573421	1.003741517	3.782658165	0.908662305
0.92963782	3.811269247	3.101619264	3.039623428	2.94657721	5.915864183	1.121453891	1.214697339	2.128663726	2.740575059	2.964316885	2.991709449	2.221317594	1.875400121	0.809098338	6.251432339	6.170252906	3.219936463
1.163358689	0.887963104	0.740359578	2.986527669	4.085440652	5.045318014	1.128774482	1.774947348	0.944435135	3.871092389	3.704463604	3.049520526	1.015609337	0.949835022	0.909951756	7.027037046	4.102013129	1.884814192
2.021611244	0.993183518	2.811634112	2.947831186	2.16336289	3.773409295	1.707731178	1.011770711	1.843975181	3.01284224	2.984359462	2.782546595	2.280057926	1.854603544	0.946478625	5.837600699	6.992855868	2.832907923
1.889541541	2.228142489	3.275121132	2.054512553	4.279310309	3.095046017	0.933006717	3.160042272	2.234851296	4.034937124	4.015220931	1.761114557	1.774459325	1.730081892	1.167979246	5.278792781	5.151944877	1.792427699
3.269745547	1.20188289	2.032290999	1.740799008	4.066162054	1.918727963	0.989504003	1.1564489	1.979301362	1.00042755	3.042795518	3.085281294	2.221134848	2.028877913	0.940598836	5.081072833	6.071023364	1.725779024
2.09023211	2.843814777	2.974966114	1.722949938	2.962969451	2.119594588	0.768668291	1.919149277	2.187119019	2.93076	2.714978385	4.117780663	1.784618932	2.83379906	0.766462278	7.259534918	5.787109498	2.935702055
0.931858485	2.119828278	2.721883743	2.279159316	2.977888142	2.004320487	2.070331454	0.856546716	2.176475639	3.973998666	4.258618872	2.940741613	2.160643889	2.922754053	0.882738365	6.715860892	5.150791531	1.788794862
2.129992611	3.752927354	2.18910843	1.747772149	3.91081698	1.205643142	1.187484385	1.163128176	0.990236318	3.108008953	3.154977582	2.851859039	1.275000978	1.182128574	0.806277696	4.769499039	4.08305975	0.740077545
2.070096731	4.078244486	2.074038643	2.274285319	3.192972459	2.83487872	1.896202861	2.818802849	2.233897299	5.294900836	3.942286549	1.784614252	0.842318104	0.78212311	1.064795239	5.137747352	6.224671364	2.155060695
1.907286113	0.873815162	1.976648152	1.704311401	4.053397945	2.116010374	2.214862915	3.157522374	3.053936918	3.831581435	3.747066394	1.943386142	1.793532367	3.898032944	1.23504919	5.198955692	5.92773716	2.122484222
2.065400826	2.237484311	1.290292306	1.273767607	4.28898994	2.282949742	1.735571447	3.240587451	2.231231625	3.252264905	3.924182635	2.160765823	0.804746416	1.093044254	1.174844775	5.253219406	6.960070105	3.185505053
2.060072212	3.201774727	1.20938834	2.109923172	3.001491812	0.886947889	1.138482874	2.823711436	1.816208466	2.019486899	4.026630496	1.867136185	1.29180581	0.893532012	0.854832581	5.246907859	5.964480629	2.187042399
3.155367977	4.136074646	2.758357628	1.877112525	2.720226111	2.004893156	1.14099019	1.095968052	2.206186911	0.832712932	3.801871039	2.825587986	0.72741923	0.80809635	1.102956133	6.996843421	7.268147205	2.95232657
2.265389642	2.107565535	0.741809094	3.065493391	1.853134721	3.932712883	0.827222439	1.25739335	1.05172209	4.09056392	3.225367623	1.921933126	2.015502834	3.75139861	0.7386442	4.805219322	6.099216201	1.943682404
2.164631621	4.130237034	2.168421639	2.109905224	4.297335966	1.034250483	1.074145199	1.110561296	0.818303682	2.711164072	3.168019808	2.757554446	1.078452894	1.145185518	1.195184103	5.166296811	4.288606597	0.835039077
3.084104027	3.238433219	2.848281846	2.100542671	3.210912743	6.116444033	1.199533385	0.880639479	1.947534705	2.071813917	1.798443774	3.755694904	1.104463991	1.049955544	1.197530754	5.128582319	6.213939614	2.033806436
1.183578762	1.123472454	3.083985502	2.215843561	1.813761663	4.148604493	1.945981687	2.790978858	2.014168006	4.747708474	4.810817444	4.240637166	1.851869051	2.879432078	0.720870168	7.259645537	7.135439881	2.962942533
2.927672437	3.2903441	1.014439064	1.111928297	3.23228563	5.775381075	0.878918044	1.938715982	1.187454315	4.223232677	2.801289483	2.882645568	1.724795431	3.067132398	1.260231826	5.285795562	5.922125426	1.706319539
1.051118255	0.767609639	3.084540007	3.156222358	4.241792587	6.259355684	0.745052979	1.079094538	2.129152223	3.727425692	3.726222311	3.862212447	2.07206318	2.773507957	1.224023901	4.811604649	5.218652001	1.821029887
2.903687956	4.256360432	2.22475632	2.27871987	2.79186542	2.002980444	1.925386028	2.212203014	2.050492474	4.755153224	4.840119199	1.852081216	2.053306937	2.937329122	0.785680651	4.856599031	5.04857224	1.990382052
1.276210364	3.980298511	2.722845047	0.702259108	4.137102192	3.716017954	0.819577427	2.270202034	2.015288458	3.979837504	3.713628697	2.072452147	1.989846452	2.054835056	2.252053504	5.802609653	6.18389039	1.735094169
1.284970378	1.836961528	2.743491137	3.285775219	4.228238774	3.909563668	0.819130653	1.831629664	0.89492372	4.264562638	2.742338791	0.885900761	1.951809727	2.776642357	1.084759704	2.773783305	3.702701463	0.902173668
2.025274455	1.072900347	3.150474252	2.797919183	3.726303546	6.140366065	1.205566454	1.181467597	0.946484868	3.10370693	3.072286597	2.821852042	1.880802725	3.022936447	3.971482059	1.281284259	4.196302788	1.203624583
2.107458811	2.128916395	0.769468808	2.111585845	4.278671209	2.910156801	0.772742622	2.807839091	3.168254023	4.959616459	3.916788564	0.742444687	2.160127566	1.861325706	3.947277965	5.901296503	7.080150908	3.011340831
2.000175153	0.853083769	3.272509998	1.778797124	3.840585951	4.167373456	0.973958306	1.024099702	0.775742666	2.780395894	4.132004352	0.932410489	2.05868937	4.130947105	1.041297599	5.825285153	6.862171463	2.958788714
2.986367207	2.894671988	2.209887657	2.912403641	3.091148507	2.043224703	1.02330474	1.946755812	2.00940864	3.892461147	3.832417348	2.286768769	0.853441364	1.142826011	1.025760831	5.033882648	6.77727878	2.105776179
2.926379884	3.084414215	2.085289025	3.121505711	4.270906993	5.215599757	2.172472853	3.175162522	2.063120983	2.932436568	4.242551913	3.135809983	1.227472071	1.014614525	0.76394875	5.277152787	6.185346873	1.737069536
2.176860077	4.103775451	0.783759587	2.128377102	2.190838168	2.292077966	1.802665788	3.256397894	1.893034623	2.831001054	1.762137343	1.223724533	0.835663048	1.076128116	1.264790172	6.813636826	7.209031859	3.168350395
2.273470501	2.140522515	3.073549314	2.860189113	4.020652615	5.768779942	1.872231718	3.167550722	0.937857569	3.93551892	4.242479711	2.290284046	2.158494959	1.771922047	0.95732187	5.711513594	6.882826136	2.942154278
2.981684449	3.280650309	2.860927441	2.083352897	2.986679282	4.133660665	1.936108301	0.943388301	1.040156202	4.242788148	2.703834081	1.233236818	0.79885251	0.860163936	1.017727917	5.0346531	4.715774568	1.909704724
2.811887817	0.898067204	2.964294778	2.258502526	4.031067421	6.088374051	1.719710086	2.859626806	0.982645736	3.964319499	4.002278434	3.910467199	0.746682835	1.253566124	1.058723727	4.933431379	5.183995285	2.238052975
2.051125054	2.800579597	1.201056075	1.770187133	2.993036486	0.7509231	0.727315879	2.291036596	1.182667497	4.088581041	4.128359049	1.102070977	1.838873645	2.746404302	1.119686819	5.034901207	7.007206205	2.071846125
2.944973396	1.295488794	3.13230633	2.813777569	3.218066804	4.221917202	1.276211396	1.951657652	1.936426464	4.26152651	4.041023371	1.159260221	2.008408333	2.04884254	3.970036823	6.108422082	5.711982258	2.736135127
2.224080444	3.030416978	0.898762749	2.027451629	3.245980977	1.142741605	1.062554479	1.907522981	1.292367937	4.237187953	3.863475029	0.806355067	1.79243844	3.232069806	1.259397665	5.019499596	6.787641112	2.204159273
2.884658263	3.047137296	1.942023042	1.805664325	4.07798018	1.718885213	2.116238972	1.127990082	1.758569346	3.119436407	2.773957643	1.837837169	2.181532514	4.241021912	0.936341909	4.283530362	5.883124722	2.120392587
2.085592342	4.214534934	3.286465568	1.929123053	3.993451873	5.071300385	1.017062891	3.227307734	1.012438183	2.992363433	3.258883413	0.849042807	2.058514224	1.867885727	0.741073084	6.138395059	6.7551287	3.104756354
0.987977444	2.266837218	2.868896557	1.707697503	4.052323921	5.920779749	0.74585268	0.836231387	1.269295494	2.893111277	3.248977037	4.007335819	1.266793455	0.853855428	1.921844112	4.796635641	6.937166084	1.895866408
2.982040875	1.1111631	0.998496484	3.293223291	1.878372123	3.270706045	1.705516893	0.842224222	2.200326237	2.729455108	3.109954284	3.003278478	1.108360367	0.730619894	1.814440543	4.758764231	6.812439474	2.178361441
1.173163488	2.789029186	2.778731256	1.722271074	3.221051054	3.068909077	1.707934027	0.767357204	1.290426101	2.940319102	3.22029697	2.814413097	2.049513262	2.929454603	1.197429515	3.126780828	6.730276334	2.171593811
2.255046527	0.734120867	2.822792996	2.839935285	2.097453978	6.100667276	1.132595614	1.263783536	2.086744452	3.129349112	3.208750406	2.191832689	0.970086274	1.07400897	1.295237837	5.085921454	6.905265414	2.72074968
1.082685614	2.93693673	3.064302663	1.823017992	0.757806273	3.277141538	0.920104238	1.853981833	1.113148719	3.181467634	2.896258445	3.219217775	1.135843496	1.027666806	2.29945324	6.947103085	7.155312835	3.283045419
2.15405642	3.289287806	2.860810139	2.128842088	2.893135136	5.709766533	1.995203787	1.946165684	2.178318092	4.195068276	4.942713324	1.198749946	2.008411502	2.071217902	0.779739675	6.993969181	6.864177273	3.245464078
2.76849189	1.918303924	1.018422359	1.733225731	3.211827878	2.988723763	1.934873891	0.848603409	1.798512489	3.735239955	3.825992839	2.801845914	1.053847787	1.196317606	0.949738215	4.740889081	7.287876901	2.246101281
1.724542194	1.904381426	3.238508088	2.09946708	2.947826772	2.886827905	2.147723447	1.026635451	0.82855393	3.081710841	3.056132471	2.276989055	1.199136991	0.818622608	1.253080499	3.080221276	5.815042577	1.063492841
1.915192653	3.865005106	1.096807727	1.817828247	3.848468475	1.829417381	1.953592438	0.824588884	1.135400377	2.8394105	2.993019077	2.715661426	0.744252996	0.820574466	4.235501224	2.72901369	6.975993481	2.282313884
1.951263798	2.172486097	0.809340456	1.979961603	3.880185519	1.084614618	1.90934506	1.973279926	2.243091463	4.286776785	3.933927981	2.267874638	1.999486847	4.165900966	0.775046151	6.02385779	7.261517271	2.953090372
1.073849978	2.780782354	2.774762879	3.182042059	3.830641178	1.968196452	2.000949325	1.242691559	0.900876933	4.217698888	3.227517303	3.90147019	2.273343199	2.169615862	0.895955825	6.090119405	6.850677094	3.007293473
1.866159312	2.86174949	2.163235026	2.280901883	4.254470908	1.8257371	1.220987969	0.911712551	2.057159132	2.086949845	3.773695295	2.720198161	1.18794929	0.934298458	0.984895542	7.063340429	4.827025306	2.05575273
2.239054748	2.733779805	2.996745357	1.139767438	3.869442315	6.137805371	1.207696833	2.180722335	2.267437538	3.88708134	4.000938047	2.122491708	2.028686313	3.240200318	0.725075578	3.110847479	5.154531106	1.127291036
1.747277315	1.717256571	3.234857046	2.86972874	2.229407778	1.773270736	1.792939741	2.005631603	0.787705669	3.012593919	3.101929942	2.836650688	2.031702859	1.950698009	1.256418641	6.250531437	6.905004219	2.813644871
2.183251999	3.296715874	2.847133356	0.836647459	3.152018109	5.923776874	1.234255735	1.11169352	1.276932755	3.728864721	3.166150471	1.15406435	0.864680585	0.861063643	1.22495772	4.835987517	6.285876915	2.077139753
2.292058674	3.846493	2.80562469	0.958405208	4.125328503	1.029739258	2.17712137	3.163853341	0.881777392	4.981778327	3.797330259	0.980799479	0.963994862	0.885504707	1.863331191	5.156652446	5.001463167	1.95188285
3.294714444	3.826835249	2.05190039	1.818214494	4.266577712	4.743895615	0.867025311	3.121335021	1.891520072	3.257670118	1.819904228	0.88715158	1.948289612	4.240578475	2.204281352	4.706988835	7.023960461	1.870108921
0.939690015	0.905617187	3.164427567	2.266236546	4.135827664	5.017490992	1.747920684	0.803663907	0.987925853	4.090068495	2.961717998	4.114050772	2.042400604	3.057417508	1.146828244	5.222500017	4.037709404	0.997654896
2.822789499	4.145418329	3.110630346	0.96555291	3.869322086	6.144960827	2.148896549	1.972695558	0.870953343	1.744481683	3.091062739	3.098772496	0.731905006	0.939304204	1.084059738	7.110068862	7.02636944	3.278144021
1.997152035	2.130271373	0.78234951	1.004467408	3.010451303	0.751114884	1.841192715	2.270735128	1.797091431	3.041191356	3.888357306	2.241834223	2.185279522	2.936238935	4.272684693	5.1905353	5.905933925	1.838536605
2.705782896	0.988055835	2.294367667	1.226697248	4.056966818	5.052310636	1.915608716	2.082311034	0.997333715	4.298856622	3.857886832	2.773721726	1.158912347	0.957524756	3.934909343	4.732995774	7.130454264	3.003999175
2.914277504	2.826462211	0.941769311	2.111121811	3.089448492	2.047385209	1.772948724	2.278984386	1.011244919	2.994278849	2.854740944	3.013900651	0.753067844	0.752994828	1.203427357	5.16660148	6.792128931	2.188058834
2.730079359	2.933180834	0.746494356	0.718944823	4.074891759	4.869005859	2.232186896	2.935587362	2.259620083	4.827153179	4.778745049	0.86211477	1.009903362	0.8662437	0.925440098	3.862470133	5.02195381	0.830413198
2.801789447	4.138774198	2.898489886	2.799892649	3.958268086	3.805431876	0.999550447	3.267810523	0.932352214	3.858506608	5.128090335	1.222032253	1.146193313	0.943666403	1.750032806	4.795573266	4.941372471	2.209099149
2.152794139	1.95088879	3.019538977	2.216400773	3.827620754	2.27001876	2.269951527	2.202608287	1.937751787	2.991308028	2.034037787	1.121871127	0.913906297	0.94181588	0.80092912	6.82999601	6.77036606	2.854817848
2.075876326	3.011670804	1.203829395	1.713817947	2.854198423	1.02697115	0.728200247	2.066007513	1.077020893	4.111280424	4.144716064	1.003418938	1.949782345	2.830450027	1.022468315	4.879296117	7.203620077	2.16443112
0.938709966	1.010581925	3.278654388	2.237054759	4.096048449	4.88278861	1.918279283	1.156343236	0.768566756	3.902756796	3.122082173	4.201873635	1.71509686	3.053990686	1.267562126	4.90723513	3.960083918	0.889520676
2.238037899	2.122424441	1.09470197	0.81764222	2.939888647	0.95400587	2.097797469	1.831930623	2.22499124	2.880945402	4.035689445	2.285116605	1.923942735	3.095973034	4.070876962	5.199418681	6.101436259	2.11772219
1.867912437	0.702355441	3.032253109	2.14839435	3.938945934	2.120947461	1.737684459	2.919961581	1.76342288	1.818369528	3.984862093	1.048826597	2.17334407	3.767561152	1.047223981	6.70670506	6.273857272	2.809804418
2.082193273	3.264296291	3.19455492	0.869183385	4.134156551	4.770576839	1.995476258	3.258884499	0.780353807	3.047053556	3.042168524	1.169019966	1.234806693	0.879029512	1.171117812	2.268887175	6.253582445	0.878493044
2.282627259	1.228488418	3.092355946	3.011136162	3.298554585	4.280090902	2.057472126	0.785821972	1.091516214	4.954152901	3.145166478	3.125820853	2.253577261	1.8927287	0.775647225	5.167475181	5.727993843	1.958324508
0.785852222	1.769078726	3.115942341	1.872847042	3.823144032	3.749980809	1.935945792	2.084766998	2.099386594	4.238779335	4.269199543	3.119608906	0.809179971	0.871963739	3.772184513	4.926566404	7.14295645	2.94300577
1.022518791	3.248904179	2.750272781	1.828662888	2.956999456	4.755032857	1.828405108	1.244470407	2.017539485	3.010720406	3.293148303	1.839540532	0.887662421	1.249226341	1.003515205	7.230510954	5.141498517	1.762991427
2.102881703	2.986192921	2.953475781	2.008447595	4.152128019	5.751908902	1.221511471	1.127204747	1.254544972	2.710080279	3.130515983	3.286308333	2.205208526	1.900980977	1.26398759	1.729914177	2.758878479	0.770554728
2.967353997	3.874481012	0.942976226	0.802056072	2.724312416	1.110522599	1.731064315	2.190035761	1.718049331	3.085707947	2.29010835	3.992435128	0.731976054	0.929336577	1.031040783	4.906720182	6.047689679	2.041383184
0.840570745	0.813864753	3.036879601	2.979277334	2.835403811	3.152449405	0.98067936	1.287547423	2.281775217	3.235763084	2.708260491	3.960434942	0.710132369	1.069830798	2.253581135	0.77059621	1.808606006	0.724040569
2.883689249	2.889405848	1.249408566	2.296445412	4.267586885	2.273331954	2.219258691	1.855198927	1.216418023	3.162283334	2.870752743	4.088912491	1.19786876	1.168501642	1.722198505	3.218515333	4.097656538	0.952517633
1.87794004	1.160575409	2.82864794	2.978044674	3.982089696	3.898849791	1.088752755	2.292711677	1.148365046	3.067842034	2.891996019	1.202609331	1.92315763	2.968272935	1.249256583	4.798364911	7.083479159	2.276788113
2.068758001	0.820146812	2.263849296	1.719077318	3.068729703	1.247040902	1.985599202	1.99006402	0.891638807	3.926967622	2.258509242	4.154220784	0.847932904	1.038662669	1.83545449	5.228269831	6.982163584	2.069743684
1.889117425	1.996095603	1.207896352	0.767572742	4.056783868	2.150719024	1.917609377	2.894198321	1.884565691	2.885402277	4.12165178	2.192672546	1.19592871	1.164886717	0.901275293	5.177895893	7.162845102	2.014259234
1.712218075	3.944097033	1.775855102	1.976258214	4.27983855	1.141190634	0.792721932	1.229514831	1.024782557	2.732427257	2.861256409	3.150529834	1.136603436	1.189624896	0.725989562	5.170358981	4.038178163	0.723312753
2.753198253	2.802905919	2.121677898	1.908664804	2.001643319	2.879406436	1.816575258	2.1022011	1.701689228	3.734856064	5.00249644	2.166416957	1.060802985	1.165558787	1.089267658	5.293026961	6.92610008	3.209261881
3.002923406	4.145062101	1.133788886	1.247526677	3.082492877	1.113209903	2.18124899	1.759318894	1.756109373	3.053084179	1.714541899	3.807386305	0.773731263	1.038281343	1.229287893	4.740808519	5.741489962	1.822844808
2.260251299	2.055187451	1.16009928	0.759777983	4.16540212	2.024880552	2.093737476	2.905592202	1.986049386	2.810553105	4.182977647	1.989597983	1.03192295	0.786987281	0.91921514	5.141375385	7.297652565	1.733928288
3.04594947	4.253566243	0.874531826	0.751485648	2.795066135	1.260746658	1.761931038	2.050911245	2.13308931	3.221551941	1.9829834	3.819482354	1.079544276	1.145361334	1.231920367	5.235246417	6.290419367	2.252751403
1.940962746	2.014664174	2.864280795	3.294007928	3.715518313	2.288358521	1.907108517	1.209532757	1.010683375	1.986669425	2.899731723	0.984303183	1.923165301	2.202313675	2.239232977	6.786525734	6.877109538	3.192209031
1.738552105	4.259232252	2.721299671	2.000026622	3.824015084	2.971781023	2.061099286	2.209137477	1.20390551	4.068468864	5.295001079	1.772032486	1.209840798	0.841238439	1.740612421	4.895097082	5.273206867	2.086235431
2.848668131	3.760232939	2.908698302	2.85950372	3.951382233	4.702941533	2.056104257	0.776568531	1.018682948	3.957762345	3.291094678	2.826344974	0.773729724	1.27591852	1.770400644	7.066332212	4.90367171	2.941374078
1.196901172	4.043304791	1.743705307	0.861773483	1.752305224	3.148760445	1.970227332	3.283636208	3.217613749	5.223465419	4.991756972	3.289123009	1.250775813	1.241571552	1.207792425	5.048702386	6.701390278	2.025440054
2.001346649	0.933248281	2.832332706	3.026408943	1.98274628	6.157094991	0.93070995	1.025039933	2.168709255	3.119135666	2.79188234	2.254588814	1.122322656	1.187916095	1.058403304	4.819670776	6.818279259	2.136464321
2.974510999	3.013758073	0.868043832	3.015160939	3.225899263	3.202918403	1.22861541	1.836949971	1.767384016	3.201534563	3.915628382	1.018925837	1.89628371	4.258054795	0.725084081	6.819592644	6.876914251	3.061763562
2.131467128	4.152260239	1.738062187	2.112956729	4.238503383	0.92684107	0.961554013	0.797893168	1.203972758	3.008419236	2.750742215	2.860002342	1.053808707	0.932811877	0.937097877	5.234966898	3.766678314	1.937390699
2.237207516	3.107847553	2.755719851	2.70462958	3.064205029	3.243970637	1.953090265	2.054373607	1.20106453	5.099161319	3.874226463	3.057715687	0.925026348	1.065383471	3.971752406	5.118487087	5.025590261	1.943858033
2.233371892	2.078566965	2.826432696	2.233002439	4.121947275	4.26002835	2.289149191	2.056854244	2.011742021	2.931282232	4.0148086	4.172718873	2.13919901	4.114498722	0.969629419	5.180862294	7.28438016	2.855020565
3.166726066	3.286427257	2.763497123	2.288478815	3.7396858	0.931345022	1.736422462	1.773280234	2.221420266	4.065052071	4.295241451	2.924017721	1.92742912	2.742715445	1.285610055	6.704653893	6.195956763	2.757984601
2.984157927	1.997924221	1.798680134	2.776009086	4.254350127	4.284971738	1.834686806	2.716362213	2.127089467	3.730742536	4.288513755	1.219328776	0.756175628	1.234200989	1.121601483	4.847179918	5.758316236	2.017257891
1.271848045	1.806976441	3.232431936	2.241794832	4.24720317	4.955018745	1.126062595	0.794689604	2.272524431	4.205351336	2.733824827	2.956880333	2.028107587	3.890663159	0.719659095	7.201208593	5.717572926	3.180671954
1.93659736	2.182084013	2.788343857	1.854280436	4.264551697	4.166047831	1.845663469	2.806480238	3.11266296	4.062340891	4.037857863	3.242815051	2.064566608	4.19355024	1.101694915	1.228674444	4.941413206	1.108705888
0.968666832	0.992894138	2.753978152	1.80973273	4.176927793	4.106112585	2.297677739	0.91715179	1.21545805	2.940121444	2.976700862	3.173278013	2.131939001	3.953547806	0.812542952	5.941542306	5.040561209	1.733009178
1.760420331	4.144448066	2.982919982	2.095873664	3.248999557	5.156968062	1.9425115	2.208994527	0.789739192	2.796588064	3.14682441	2.95124084	2.082096851	4.163709029	2.153091538	6.24642351	6.79811241	2.769021828
2.190460052	1.943317797	1.056204693	2.196117991	4.139096618	3.872838935	2.175245529	2.05230326	2.017995815	3.897115924	3.756992903	0.943257401	0.87306263	1.025178432	1.260389741	4.894723472	3.865532849	0.869293657
1.834016476	2.063947809	2.740920685	1.722603095	3.119948984	4.972956503	0.7635585	1.779057403	0.746490744	4.090401396	3.843758444	0.818316535	2.10584038	2.772008369	0.858187723	4.852074673	5.210132072	2.104361887
1.856846574	3.762708173	0.909685477	3.142208818	4.154157685	3.174019907	0.784529617	1.298087609	1.280741155	2.996909914	3.158556475	4.237051819	1.841316193	2.757276178	0.937827443	6.897646497	4.717850692	3.224493101
2.226201001	3.275800632	3.107011273	2.749757696	3.141339042	5.200951522	0.925705563	1.198625772	2.040166749	3.924308448	2.881745457	2.973257662	2.264535716	2.009030632	2.26501689	5.891803353	6.032717039	3.197206091
